"period","region","sampled_mean"
"2015-2019","1",0.905531436765514
"2015-2019","1",0.890945979270112
"2015-2019","1",0.898697980144276
"2015-2019","1",0.896129216877743
"2015-2019","1",0.902369442539743
"2015-2019","1",0.898067985115879
"2015-2019","1",0.903771294539524
"2015-2019","1",0.891831353089265
"2015-2019","1",0.897892190687147
"2015-2019","1",0.903205111861787
"2015-2019","1",0.8911940292938
"2015-2019","1",0.886769602880934
"2015-2019","1",0.903232256447493
"2015-2019","1",0.893696546279314
"2015-2019","1",0.88533288265646
"2015-2019","1",0.904380009465473
"2015-2019","1",0.886395947407098
"2015-2019","1",0.894316270110287
"2015-2019","1",0.885649572554393
"2015-2019","1",0.891636859369173
"2015-2019","1",0.897046854530191
"2015-2019","1",0.901974980943408
"2015-2019","1",0.891054589862132
"2015-2019","1",0.89885796713041
"2015-2019","1",0.887742532203907
"2015-2019","1",0.890616006748093
"2015-2019","1",0.885771111769357
"2015-2019","1",0.882178619592346
"2015-2019","1",0.889232092143042
"2015-2019","1",0.89633165280666
"2015-2019","1",0.89761423266301
"2015-2019","1",0.892141137282294
"2015-2019","1",0.884258522761352
"2015-2019","1",0.901316188045907
"2015-2019","1",0.903395621117516
"2015-2019","1",0.893696619613563
"2015-2019","1",0.898581461971382
"2015-2019","1",0.899850933498299
"2015-2019","1",0.892661670186961
"2015-2019","1",0.892323361514988
"2015-2019","1",0.89774031680419
"2015-2019","1",0.892531647035244
"2015-2019","1",0.885753786611633
"2015-2019","1",0.900952809266597
"2015-2019","1",0.902622015370262
"2015-2019","1",0.879572525949266
"2015-2019","1",0.89692835536258
"2015-2019","1",0.901375136949138
"2015-2019","1",0.898704685902845
"2015-2019","1",0.886787233092832
"2015-2019","1",0.898184717308771
"2015-2019","1",0.904500981653597
"2015-2019","1",0.898158683119327
"2015-2019","1",0.895276021082701
"2015-2019","1",0.898996417932347
"2015-2019","1",0.89619540546407
"2015-2019","1",0.89911127914627
"2015-2019","1",0.892188456171448
"2015-2019","1",0.902404589346489
"2015-2019","1",0.899799686687218
"2015-2019","1",0.901499928728188
"2015-2019","1",0.88499810943343
"2015-2019","1",0.894077719791264
"2015-2019","1",0.905101281585243
"2015-2019","1",0.892922612080122
"2015-2019","1",0.897308329527018
"2015-2019","1",0.901839927671759
"2015-2019","1",0.887025108461335
"2015-2019","1",0.892818332845653
"2015-2019","1",0.907342141425414
"2015-2019","1",0.890781135493213
"2015-2019","1",0.899774013135025
"2015-2019","1",0.904513420067406
"2015-2019","1",0.889000132199886
"2015-2019","1",0.901164051739315
"2015-2019","1",0.888964501641415
"2015-2019","1",0.899310197725512
"2015-2019","1",0.896630874235355
"2015-2019","1",0.89251242086238
"2015-2019","1",0.905838093661985
"2015-2019","1",0.89793892020342
"2015-2019","1",0.902422028075202
"2015-2019","1",0.889022188021589
"2015-2019","1",0.888074039669729
"2015-2019","1",0.894299341405136
"2015-2019","1",0.903139286776091
"2015-2019","1",0.902713284119389
"2015-2019","1",0.892427688770039
"2015-2019","1",0.900632138601805
"2015-2019","1",0.899895534852545
"2015-2019","1",0.89524787565831
"2015-2019","1",0.889172040453869
"2015-2019","1",0.90402401820882
"2015-2019","1",0.897280348153809
"2015-2019","1",0.890233204096031
"2015-2019","1",0.893478365715556
"2015-2019","1",0.893944270079643
"2015-2019","1",0.886892018475709
"2015-2019","1",0.891856602197008
"2015-2019","1",0.897632355170215
"2015-2019","1",0.889321732611097
"2015-2019","1",0.891466846237721
"2015-2019","1",0.888477405644052
"2015-2019","1",0.903296169364297
"2015-2019","1",0.88568500938572
"2015-2019","1",0.893892032568578
"2015-2019","1",0.900923616671815
"2015-2019","1",0.894984383204272
"2015-2019","1",0.899533806405055
"2015-2019","1",0.895676050506685
"2015-2019","1",0.888818822432739
"2015-2019","1",0.895585372004125
"2015-2019","1",0.893206201606945
"2015-2019","1",0.900429759469183
"2015-2019","1",0.899712621499656
"2015-2019","1",0.890373266428493
"2015-2019","1",0.900728793358958
"2015-2019","1",0.900545885686154
"2015-2019","1",0.905116813582106
"2015-2019","1",0.900327938371293
"2015-2019","1",0.89595093193941
"2015-2019","1",0.896450203727698
"2015-2019","1",0.890995904702786
"2015-2019","1",0.892289208101583
"2015-2019","1",0.899295379222905
"2015-2019","1",0.898960643928804
"2015-2019","1",0.900223983160862
"2015-2019","1",0.894172103435378
"2015-2019","1",0.892062287238963
"2015-2019","1",0.890322921689725
"2015-2019","1",0.88978581800088
"2015-2019","1",0.899773899837451
"2015-2019","1",0.884836674784233
"2015-2019","1",0.88509275498941
"2015-2019","1",0.90248549991608
"2015-2019","1",0.900484667758028
"2015-2019","1",0.895909582637258
"2015-2019","1",0.884591372278557
"2015-2019","1",0.894788427940693
"2015-2019","1",0.900019224451015
"2015-2019","1",0.891738233413772
"2015-2019","1",0.90095269264907
"2015-2019","1",0.896935597882945
"2015-2019","1",0.910027626318232
